db,schema,table,column,dtype,row_count
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_IRS_EO_BMF,ASSET_AMT,NUMBER,1983563
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_IRS_EO_BMF,ASSET_CODE,TEXT,1983563
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_IRS_EO_BMF,INCOME_AMT,NUMBER,1983563
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_IRS_EO_BMF,REVENUE_AMT,NUMBER,1983563
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,NUM_MORTGAGE_CHARGES,NUMBER,5734780
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,ADMIN_EXPENSES_TOTAL_AMT,FLOAT,33484
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,BENEFIT_GEN_ASSET_IND,TEXT,33484
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,BENEFIT_PYMTS_TOTAL_AMT,FLOAT,33484
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,FUNDING_GEN_ASSET_IND,TEXT,33484
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,NET_ASSETS_EOY_AMT,FLOAT,33484
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,TOTAL_ASSETS_BOY_AMT,FLOAT,33484
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,TOTAL_ASSETS_EOY_AMT,FLOAT,33484
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_FAC_SINGLE_AUDIT,TOTAL_AMOUNT_EXPENDED,NUMBER,411638
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_FDIC_FAILED_BANKS,LOSS_TO_ASSETS_RATIO,NUMBER,3584
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_FDIC_FAILED_BANKS,TOTAL_ASSETS_THOUSANDS,NUMBER,3584
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_FOREIGNASSISTANCE,DISBURSEMENT_AMOUNT,TEXT,95658
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_FOREIGNASSISTANCE,OBLIGATION_AMOUNT,TEXT,95658
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_990,GROSS_RECEIPTS_AMT,NUMBER,200
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_990,OFFICER_COMPENSATION_AMT,NUMBER,200
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_990,TOTAL_ASSETS_EOY_AMT,NUMBER,200
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_990,TOTAL_EXPENSES_AMT,NUMBER,200
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_990,TOTAL_LIABILITIES_EOY_AMT,NUMBER,200
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_990,TOTAL_REVENUE_AMT,NUMBER,200
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_BMF,ASSET_AMT,NUMBER,1974830
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_BMF,INCOME_AMT,NUMBER,1974830
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_BMF,REVENUE_AMT,NUMBER,1974830
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_EO_PR,ASSET_AMT,FLOAT,2587
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_EO_PR,ASSET_CD,TEXT,2587
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_EO_PR,INCOME_AMT,FLOAT,2587
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_EO_PR,REVENUE_AMT,FLOAT,2587
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_IRS_SOI_CHARITIES,ASSET_AMT,FLOAT,2450
