db,schema,table,column,dtype,row_count
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_ENTITIES,INCORPORATION_DATE,DATE,814344
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__FED_ICIJ_OFFSHORELEAKS_OTHERS,INCORPORATION_DATE,DATE,2989
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_IE_CRO,CORPORATE_REGISTRY_KEY,TEXT,821693
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_IE_CRO,INCORPORATION_DATE,DATE,821693
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_IE_CRO,INCORPORATION_YEAR,NUMBER,821693
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__INTL_UK_COMPANIES_HOUSE,INCORPORATION_DATE,DATE,5734780
LIBRARY_MARTS,CORPORATE_REGISTRY,CORPORATE_REGISTRY__UK_COMPANIES_HOUSE_PSC,REGISTRATION_NUMBER,TEXT,7000000
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_BLS_QCEW,ANNUAL_AVG_EMPLOYMENT,NUMBER,3619437
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_BLS_QCEW,ANNUAL_AVG_ESTABLISHMENTS,NUMBER,3619437
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_BLS_QCEW,ANNUAL_AVG_WEEKLY_WAGE,NUMBER,3619437
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_BLS_QCEW,AVG_ANNUAL_PAY,NUMBER,3619437
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_BLS_QCEW,YOY_EMPLOYMENT_PCT_CHANGE,FLOAT,3619437
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_BLS_QCEW,YOY_WAGES_PCT_CHANGE,FLOAT,3619437
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_FDIC_FAILED_BANKS,LOSS_TO_ASSETS_RATIO,NUMBER,3584
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_FDIC_FAILED_BANKS,LOSS_TO_DEPOSITS_RATIO,NUMBER,3584
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_FINCEN_BOI,US_REGISTRATION_DATE,DATE,1
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_FINCEN_BOI,US_REGISTRATION_STATE,FLOAT,1
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_SBA_LOANS,LOSS_RATE,FLOAT,2174502
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_SEC_EDGAR,STATEOFINCORPORATION,TEXT,200
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_SEC_EDGAR_COMPANY_TICKERS,INDEX_KEY,NUMBER,10414
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_TREASURY_AVG_INTEREST_RATES,AVG_INTEREST_RATE_AMT,FLOAT,4961
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_TREASURY_AVG_INTEREST_RATES,AVG_INTEREST_RATE_KEY,TEXT,4961
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_TREASURY_DEBT_TO_PENNY,PCT_DEBT_HELD_PUBLIC,FLOAT,8329
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_TREASURY_DEBT_TO_PENNY,PCT_INTRAGOV_HOLD,FLOAT,8329
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,GENERATED_PRAGMATIC_OBLIGATIONS,TEXT,19902879
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,ALASKAN_NATIVE_CORPORATION_OWNED_FIRM,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,COMMUNITY_DEVELOPED_CORPORATION_OWNED_FIRM,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,COMMUNITY_DEVELOPMENT_CORPORATION,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,CONSTRUCTION_WAGE_RATE_REQUIREMENTS,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,CONSTRUCTION_WAGE_RATE_REQUIREMENTS_CODE,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,CONTINGENCY_HUMANITARIAN_OR_PEACEKEEPING_OPERATION,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,CONTINGENCY_HUMANITARIAN_OR_PEACEKEEPING_OPERATION_CODE,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,CORPORATE_ENTITY_NOT_TAX_EXEMPT,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,CORPORATE_ENTITY_TAX_EXEMPT,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,LIMITED_LIABILITY_CORPORATION,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,PRICE_EVALUATION_ADJUSTMENT_PREFERENCE_PERCENT_DIFFERENCE,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,SMALL_BUSINESS_COMPETITIVENESS_DEMONSTRATION_PROGRAM,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,SUBCHAPTER_SCORPORATION,FLOAT,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_TOPTIER_AGENCIES,PERCENTAGE_OF_TOTAL_BUDGET_AUTHORITY,FLOAT,111
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_US_SEC_EDGAR,IS_REGISTRATION_OR_PROSPECTUS,BOOLEAN,48984
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_US_SEC_EDGAR,STATE_OF_INCORPORATION,TEXT,48984
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_US_USASPENDING_API,AWARD_DURATION_DAYS,NUMBER,300
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_US_USASPENDING_API,GENERATED_UNIQUE_AWARD_ID,TEXT,300
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_ENTITYEXPIRATIONDATE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_ENTITYEXPIRATIONREASON,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_REGISTRATIONAUTHORITY_OTHERREGISTRATIONAUTHORITYID,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_REGISTRATIONAUTHORITY_REGISTRATIONAUTHORITYENTITYID,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_REGISTRATIONAUTHORITY_REGISTRATIONAUTHORITYID,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_ADDITIONALADDRESSLINE_1,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_ADDITIONALADDRESSLINE_2,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_ADDITIONALADDRESSLINE_3,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_ADDRESSNUMBER,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_ADDRESSNUMBERWITHINBUILDING,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_CITY,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_COUNTRY,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_FIRSTADDRESSLINE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_MAILROUTING,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_POSTALCODE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_REGION,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_TYPE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_1_XMLLANG,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_ADDITIONALADDRESSLINE_1,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_ADDITIONALADDRESSLINE_2,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_ADDITIONALADDRESSLINE_3,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_ADDRESSNUMBER,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_ADDRESSNUMBERWITHINBUILDING,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_CITY,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_COUNTRY,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_FIRSTADDRESSLINE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_MAILROUTING,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_POSTALCODE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_REGION,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_TYPE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_2_XMLLANG,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_ADDITIONALADDRESSLINE_1,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_ADDITIONALADDRESSLINE_2,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_ADDITIONALADDRESSLINE_3,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_ADDRESSNUMBER,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_ADDRESSNUMBERWITHINBUILDING,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_CITY,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_COUNTRY,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_FIRSTADDRESSLINE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_MAILROUTING,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_POSTALCODE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_REGION,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_TYPE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_3_XMLLANG,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_ADDITIONALADDRESSLINE_1,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_ADDITIONALADDRESSLINE_2,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_ADDITIONALADDRESSLINE_3,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_ADDRESSNUMBER,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_ADDRESSNUMBERWITHINBUILDING,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_CITY,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_COUNTRY,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_FIRSTADDRESSLINE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_MAILROUTING,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_POSTALCODE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_REGION,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_TYPE,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_4_XMLLANG,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_5_ADDITIONALADDRESSLINE_1,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_5_ADDITIONALADDRESSLINE_2,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_5_ADDITIONALADDRESSLINE_3,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_5_ADDRESSNUMBER,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_5_ADDRESSNUMBERWITHINBUILDING,TEXT,3382301
LIBRARY_MARTS,ECONOMICS,ECONOMICS__INTL_GLEIF,ENTITY_TRANSLITERATEDOTHERADDRESSES_TRANSLITERATEDOTHERADDRESS_5_CITY,TEXT,3382301
