db,schema,table,column,dtype,row_count
LIBRARY_MARTS,CONSUMER_PROTECTION,CONSUMER_PROTECTION__FED_CFPB_COMPLAINTS,COMPLAINT_ID,TEXT,17168287
LIBRARY_MARTS,CONSUMER_PROTECTION,CONSUMER_PROTECTION__FED_CFPB_COMPLAINTS,COMPLAINT_NARRATIVE,TEXT,17168287
LIBRARY_MARTS,CONSUMER_SAFETY,CONSUMER_SAFETY__FED_NHTSA_COMPLAINTS,CAUSED_HARM,BOOLEAN,2227941
LIBRARY_MARTS,CONSUMER_SAFETY,CONSUMER_SAFETY__FED_NHTSA_COMPLAINTS,COMPLAINT_DESCRIPTION,TEXT,2227941
LIBRARY_MARTS,CONSUMER_SAFETY,CONSUMER_SAFETY__FED_NHTSA_COMPLAINTS,DEATHS,NUMBER,2227941
LIBRARY_MARTS,CONSUMER_SAFETY,CONSUMER_SAFETY__FED_NHTSA_COMPLAINTS,INJURED,NUMBER,2227941
LIBRARY_MARTS,CONSUMER_SAFETY,CONSUMER_SAFETY__FED_NHTSA_COMPLAINTS,IS_FATAL,BOOLEAN,2227941
LIBRARY_MARTS,CONSUMER_SAFETY,CONSUMER_SAFETY__FED_NHTSA_INVESTIGATIONS,RECALL_NUMBER,TEXT,154209
LIBRARY_MARTS,CONSUMER_SAFETY,CONSUMER_SAFETY__FED_NHTSA_INVESTIGATIONS,RESULTED_IN_RECALL,BOOLEAN,154209
LIBRARY_MARTS,CONSUMER_SAFETY,CONSUMER_SAFETY__FED_NHTSA_RECALLS,MFG_RECALL_NUMBER,TEXT,242993
LIBRARY_MARTS,CONSUMER_SAFETY,CONSUMER_SAFETY__FED_NHTSA_RECALLS,RECALL_TRIGGER,TEXT,242993
LIBRARY_MARTS,CRIMINAL_JUSTICE,CRIMINAL_JUSTICE__FED_BJS_DATA,INJURY,TEXT,1000
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_BLS_QCEW,DISCLOSURE_CODE,TEXT,3619437
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,SOLICITATION_DATE,DATE,
LIBRARY_MARTS,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS_FULL,SOLICITATION_IDENTIFIER,TEXT,
