db,schema,table,column,dtype,row_count
LIBRARY_RAW,LANDING,CA_LOBBY_AMENDMENTS,AMEND_ID,TEXT,25249
LIBRARY_RAW,LANDING,CA_LOBBY_AMENDMENTS,EXEC_DATE,TEXT,25249
LIBRARY_RAW,LANDING,CA_LOBBY_AMENDMENTS,FROM_DATE,TEXT,25249
LIBRARY_RAW,LANDING,CA_LOBBY_AMENDMENTS,THRU_DATE,TEXT,25249
LIBRARY_RAW,LANDING,CA_LOBBY_CHG_LOG,EFFECT_DT,TEXT,85765
LIBRARY_RAW,LANDING,CA_LOBBY_CHG_LOG,ETHICS_DT,TEXT,85765
LIBRARY_RAW,LANDING,CA_LOBBY_CHG_LOG,LOG_DT,TEXT,85765
LIBRARY_RAW,LANDING,CA_LOBBY_CONTRIBUTIONS,CONTRIBUTION_DT,TEXT,6505
LIBRARY_RAW,LANDING,CA_LOBBY_CONTRIBUTIONS,FILING_PERIOD_END_DT,TEXT,6505
LIBRARY_RAW,LANDING,CA_LOBBY_CONTRIBUTIONS,FILING_PERIOD_START_DT,TEXT,6505
LIBRARY_RAW,LANDING,CA_LOBBY_COVER,AMEND_ID,TEXT,568988
LIBRARY_RAW,LANDING,CA_LOBBY_COVER,CUM_BEG_DT,TEXT,568988
LIBRARY_RAW,LANDING,CA_LOBBY_COVER,FROM_DATE,TEXT,568988
LIBRARY_RAW,LANDING,CA_LOBBY_COVER,RPT_DATE,TEXT,568988
LIBRARY_RAW,LANDING,CA_LOBBY_COVER,SIG_DATE,TEXT,568988
LIBRARY_RAW,LANDING,CA_LOBBY_COVER,THRU_DATE,TEXT,568988
LIBRARY_RAW,LANDING,CA_LOBBY_COVER2,AMEND_ID,TEXT,206493
LIBRARY_RAW,LANDING,CA_LOBBY_EMPLOYER_FIRMS,TERMINATION_DT,TEXT,524
LIBRARY_RAW,LANDING,CA_LOBBY_FIRM_EMPLOYER,RPT_START,TEXT,170
LIBRARY_RAW,LANDING,FED_BIA_TRIBAL_GEO,LAST_UPDATED,TEXT,100
LIBRARY_RAW,LANDING,FED_BJS_DATA,YEAR,TEXT,1000
LIBRARY_RAW,LANDING,FED_BJS_DATA,YEARQ,TEXT,1000
LIBRARY_RAW,LANDING,FED_BLS_QCEW,YEAR,TEXT,3619437
LIBRARY_RAW,LANDING,FED_BOP_STATISTICS,REPORT_DATE,TEXT,50
LIBRARY_RAW,LANDING,FED_CBP_ENCOUNTERS,DATA_AS_OF_DATE,TEXT,9
LIBRARY_RAW,LANDING,FED_CBP_ENCOUNTERS,MONTHLY_TOTALS,TEXT,9
LIBRARY_RAW,LANDING,FED_CDC_ANXIETY_DEPRESSION,TIME_PERIOD,TEXT,16794
LIBRARY_RAW,LANDING,FED_CDC_ANXIETY_DEPRESSION,TIME_PERIOD_END_DATE,TEXT,16794
LIBRARY_RAW,LANDING,FED_CDC_ANXIETY_DEPRESSION,TIME_PERIOD_LABEL,TEXT,16794
LIBRARY_RAW,LANDING,FED_CDC_ANXIETY_DEPRESSION,TIME_PERIOD_START_DATE,TEXT,16794
LIBRARY_RAW,LANDING,FED_CDC_DATA_PORTAL,UPDATED_AT,TEXT,15000
LIBRARY_RAW,LANDING,FED_CDC_DATA_PORTAL,YEAR,TEXT,15000
LIBRARY_RAW,LANDING,FED_CDC_DATA_PORTAL_FULL,RESOURCE_DATA_UPDATED_AT,TEXT,1471
LIBRARY_RAW,LANDING,FED_CDC_DATA_PORTAL_FULL,RESOURCE_METADATA_UPDATED_AT,TEXT,1471
LIBRARY_RAW,LANDING,FED_CDC_DATA_PORTAL_FULL,RESOURCE_PUBLICATION_DATE,TEXT,1471
LIBRARY_RAW,LANDING,FED_CDC_DATA_PORTAL_FULL,RESOURCE_UPDATEDAT,TEXT,1471
LIBRARY_RAW,LANDING,FED_CDC_DRUG_POISONING_COUNTY,YEAR,TEXT,53387
LIBRARY_RAW,LANDING,FED_CDC_HEALTH_INSURANCE,TIME_PERIOD,TEXT,16056
LIBRARY_RAW,LANDING,FED_CDC_HEALTH_INSURANCE,TIME_PERIOD_END_DATE,TEXT,16056
LIBRARY_RAW,LANDING,FED_CDC_HEALTH_INSURANCE,TIME_PERIOD_LABEL,TEXT,16056
LIBRARY_RAW,LANDING,FED_CDC_HEALTH_INSURANCE,TIME_PERIOD_START_DATE,TEXT,16056
LIBRARY_RAW,LANDING,FED_CDC_INJURY_VIOLENCE_COUNTY,PERIOD,TEXT,132000
LIBRARY_RAW,LANDING,FED_CDC_INJURY_VIOLENCE_COUNTY,TTM_DATE_RANGE,TEXT,132000
LIBRARY_RAW,LANDING,FED_CDC_LEADING_CAUSES_STATE,YEAR,TEXT,10868
LIBRARY_RAW,LANDING,FED_CDC_NNDSS_WEEKLY_2024,CUMULATIVE_YTD_CURRENT_MMWR_YEAR,TEXT,1932840
LIBRARY_RAW,LANDING,FED_CDC_NNDSS_WEEKLY_2024,CUMULATIVE_YTD_CURRENT_MMWR_YEAR_FLAG,TEXT,1932840
LIBRARY_RAW,LANDING,FED_CDC_NNDSS_WEEKLY_2024,CUMULATIVE_YTD_PREVIOUS_MMWR_YEAR,TEXT,1932840
LIBRARY_RAW,LANDING,FED_CDC_NNDSS_WEEKLY_2024,CUMULATIVE_YTD_PREVIOUS_MMWR_YEAR_FLAG,TEXT,1932840
LIBRARY_RAW,LANDING,FED_CDC_NNDSS_WEEKLY_2024,CURRENT_MMWR_YEAR,TEXT,1932840
