-- S05 net metering: whole table (1,004 rows)
RECORD_ID | DATA_YEAR | STATE | UTILITY_NUMBER | UTILITY_NAME | BA_CODE | TECHNOLOGY_TYPE | RESIDENTIAL_CAPACITY_MW | COMMERCIAL_CAPACITY_MW | INDUSTRIAL_CAPACITY_MW | TRANSPORTATION_CAPACITY_MW | TOTAL_CAPACITY_MW | RESIDENTIAL_INSTALLATIONS | COMMERCIAL_INSTALLATIONS | INDUSTRIAL_INSTALLATIONS | TRANSPORTATION_INSTALLATIONS | TOTAL_INSTALLATIONS | RESIDENTIAL_ENERGY_SOLD_BACK_MWH | COMMERCIAL_ENERGY_SOLD_BACK_MWH | INDUSTRIAL_ENERGY_SOLD_BACK_MWH | TRANSPORTATION_ENERGY_SOLD_BACK_MWH | TOTAL_ENERGY_SOLD_BACK_MWH | RESIDENTIAL_VIRTUAL_CAPACITY_1_MW_AND_OVER_MW | COMMERCIAL_VIRTUAL_CAPACITY_1_MW_AND_OVER_MW | INDUSTRIAL_VIRTUAL_CAPACITY_1_MW_AND_OVER_MW | TRANSPORTATION_VIRTUAL_CAPACITY_1_MW_AND_OVER_MW | TOTAL_VIRTUAL_CAPACITY_1_MW_AND_OVER_MW | RESIDENTIAL_VIRTUAL_CUSTOMERS_1_MW_AND_OVER | COMMERCIAL_VIRTUAL_CUSTOMERS_1_MW_AND_OVER | INDUSTRIAL_VIRTUAL_CUSTOMERS_1_MW_AND_OVER | TRANSPORTATION_VIRTUAL_CUSTOMERS_1_MW_AND_OVER | TOTAL_VIRTUAL_CUSTOMERS_1_MW_AND_OVER | RESIDENTIAL_VIRTUAL_CAPACITY_UNDER_1_MW_MW | COMMERCIAL_VIRTUAL_CAPACITY_UNDER_1_MW_MW | INDUSTRIAL_VIRTUAL_CAPACITY_UNDER_1_MW_MW | TRANSPORTATION_VIRTUAL_CAPACITY_UNDER_1_MW_MW | TOTAL_VIRTUAL_CAPACITY_UNDER_1_MW_MW | RESIDENTIAL_VIRTUAL_CUSTOMERS_UNDER_1_MW | COMMERCIAL_VIRTUAL_CUSTOMERS_UNDER_1_MW | INDUSTRIAL_VIRTUAL_CUSTOMERS_UNDER_1_MW | TRANSPORTATION_VIRTUAL_CUSTOMERS_UNDER_1_MW | TOTAL_VIRTUAL_CUSTOMERS_UNDER_1_MW | RESIDENTIAL_PV_PAIRED_BATTERY_CAPACITY_MW | COMMERCIAL_PV_PAIRED_BATTERY_CAPACITY_MW | INDUSTRIAL_PV_PAIRED_BATTERY_CAPACITY_MW | TRANSPORTATION_PV_PAIRED_BATTERY_CAPACITY_MW | TOTAL_PV_PAIRED_BATTERY_CAPACITY_MW | RESIDENTIAL_PV_PAIRED_INSTALLATIONS | COMMERCIAL_PV_PAIRED_INSTALLATIONS | INDUSTRIAL_PV_PAIRED_INSTALLATIONS | TRANSPORTATION_PV_PAIRED_INSTALLATIONS | TOTAL_PV_PAIRED_INSTALLATIONS | RESIDENTIAL_PV_PAIRED_ENERGY_CAPACITY_MWH | COMMERCIAL_PV_PAIRED_ENERGY_CAPACITY_MWH | INDUSTRIAL_PV_PAIRED_ENERGY_CAPACITY_MWH | TRANSPORTATION_PV_PAIRED_ENERGY_CAPACITY_MWH | TOTAL_PV_PAIRED_ENERGY_CAPACITY_MWH | RESIDENTIAL_NOT_PV_PAIRED_BATTERY_CAPACITY_MW | COMMERCIAL_NOT_PV_PAIRED_BATTERY_CAPACITY_MW | INDUSTRIAL_NOT_PV_PAIRED_BATTERY_CAPACITY_MW | TRANSPORTATION_NOT_PV_PAIRED_BATTERY_CAPACITY_MW | TOTAL_NOT_PV_PAIRED_BATTERY_CAPACITY_MW | RESIDENTIAL_NOT_PV_PAIRED_INSTALLATIONS | COMMERCIAL_NOT_PV_PAIRED_INSTALLATIONS | INDUSTRIAL_NOT_PV_PAIRED_INSTALLATIONS | TRANSPORTATION_NOT_PV_PAIRED_INSTALLATIONS | TOTAL_NOT_PV_PAIRED_INSTALLATIONS | RESIDENTIAL_NOT_PV_PAIRED_ENERGY_CAPACITY_MWH | COMMERCIAL_NOT_PV_PAIRED_ENERGY_CAPACITY_MWH | INDUSTRIAL_NOT_PV_PAIRED_ENERGY_CAPACITY_MWH | TRANSPORTATION_NOT_PV_PAIRED_ENERGY_CAPACITY_MWH | TOTAL_NOT_PV_PAIRED_ENERGY_CAPACITY_MWH | RESIDENTIAL_CAPACITY_MW_GRP2 | COMMERCIAL_CAPACITY_MW_GRP2 | INDUSTRIAL_CAPACITY_MW_GRP2 | TRANSPORTATION_CAPACITY_MW_GRP2 | TOTAL_CAPACITY_MW_GRP2 | RESIDENTIAL_INSTALLATIONS_GRP2 | COMMERCIAL_INSTALLATIONS_GRP2 | INDUSTRIAL_INSTALLATIONS_GRP2 | TRANSPORTATION_INSTALLATIONS_GRP2 | TOTAL_INSTALLATIONS_GRP2 | RESIDENTIAL_ENERGY_SOLD_BACK_MWH_GRP2 | COMMERCIAL_ENERGY_SOLD_BACK_MWH_GRP2 | INDUSTRIAL_ENERGY_SOLD_BACK_MWH_GRP2 | TRANSPORTATION_ENERGY_SOLD_BACK_MWH_GRP2 | TOTAL_ENERGY_SOLD_BACK_MWH_GRP2 | RESIDENTIAL_CAPACITY_MW_GRP3 | COMMERCIAL_CAPACITY_MW_GRP3 | INDUSTRIAL_CAPACITY_MW_GRP3 | TRANSPORTATION_CAPACITY_MW_GRP3 | TOTAL_CAPACITY_MW_GRP3 | RESIDENTIAL_INSTALLATIONS_GRP3 | COMMERCIAL_INSTALLATIONS_GRP3 | INDUSTRIAL_INSTALLATIONS_GRP3 | TRANSPORTATION_INSTALLATIONS_GRP3 | TOTAL_INSTALLATIONS_GRP3 | RESIDENTIAL_ENERGY_SOLD_BACK_MWH_GRP3 | COMMERCIAL_ENERGY_SOLD_BACK_MWH_GRP3 | INDUSTRIAL_ENERGY_SOLD_BACK_MWH_GRP3 | TRANSPORTATION_ENERGY_SOLD_BACK_MWH_GRP3 | TOTAL_ENERGY_SOLD_BACK_MWH_GRP3 | RESIDENTIAL_CAPACITY_MW_GRP4 | COMMERCIAL_CAPACITY_MW_GRP4 | INDUSTRIAL_CAPACITY_MW_GRP4 | TRANSPORTATION_CAPACITY_MW_GRP4 | TOTAL_CAPACITY_MW_GRP4 | RESIDENTIAL_INSTALLATIONS_GRP4 | COMMERCIAL_INSTALLATIONS_GRP4 | INDUSTRIAL_INSTALLATIONS_GRP4 | TRANSPORTATION_INSTALLATIONS_GRP4 | TOTAL_INSTALLATIONS_GRP4 | RESIDENTIAL_ENERGY_SOLD_BACK_MWH_GRP4 | COMMERCIAL_ENERGY_SOLD_BACK_MWH_GRP4 | INDUSTRIAL_ENERGY_SOLD_BACK_MWH_GRP4 | TRANSPORTATION_ENERGY_SOLD_BACK_MWH_GRP4 | TOTAL_ENERGY_SOLD_BACK_MWH_GRP4 | _LOADED_AT | _SOURCE_RUN_ID | _SRC_FILE
aa24701655191a1dedd7820885dfc69a-1 | 2024 | WA | 59013 | PUD No 1 of Jefferson County | BPAT | AC | 4.919 | 1.173 | 0.0 | 0 | 6.092 | 646 | 32 | 0 | 0 | 678 |  |  |  |  | 0.0 | 0.0 | 0.0 | 0.0 | 0 | 0.0 | 0 | 0 | 0 | 0 | 0 | 0.0 | 0.0 | 0.0 | 0 | 0.0 | 0 | 0 | 0 | 0 | 0 | 0.0 | 0.0 | 0.0 | 0 | 0.0 | 0 | 0 | 0 | 0 | 0 | 0.0 | 0.0 | 0.0 | 0 | 0.0 | 0.0 | 0.0 | 0.0 | 0 | 0.0 | 0 | 0 | 0 | 0 | 0 | 0.0 | 0.0 | 0 | 0 | 0.0 | 0.004 | 0.0 | 0.0 | 0 | 0.004 | 3 | 0 | 0 | 0 | 3 |  |  |  |  | 0.0 | 0.0 | 0.0 | 0.0 | 0 | 0.0 | 0 | 0 | 0 | 0 | 0 |  |  |  |  | 0.0 | 4.923 | 1.173 | 0.0 | 0 | 6.096 | 649 | 32 | 0 | 0 | 681 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
72d5473e7da0d90a47fa12e442c8584a-1 | 2024 | PA | 15045 | Pike County Light & Power Co | NYIS | AC | 0.449 | 0.02 | 0.0 | 0 | 0.469 | 37 | 1 | 0 | 0 | 38 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.449 | 0.02 | 0.0 | 0 | 0.469 | 37 | 1 | 0 | 0 | 38 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
90f701a6e273d4a5e7f10bde155fbc96-1 | 2024 | OR | 17839 | City of Springfield - (OR) | BPAT | AC | 0.738 | 0.311 | 0.068 |  | 1.117 | 112 | 10 | 1 |  | 123 | 450.204 | 45.759 | 22.04 |  | 518.003 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.738 | 0.311 | 0.068 | 0 | 1.117 | 112 | 10 | 1 | 0 | 123 | 450.204 | 45.759 | 22.04 | 0.0 | 518.003 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
15281704fc9fc32f970e9512afaa3d4d-1 | 2024 | CO | 19499 | United Power, Inc | WACM | AC | 74.15 | 1.49 | 1.22 | 0 | 76.86 | 12610 | 36 | 9 | 0 | 12655 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 | 0.015 | 0.003 | 0.003 | 0 | 0.021 | 24 | 3 | 1 | 0 | 28 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.022 | 0.012 | 0.0 | 0 | 0.034 | 8 | 2 | 0 | 0 | 10 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 74.187 | 1.505 | 1.223 | 0 | 76.915 | 12642 | 41 | 10 | 0 | 12693 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
e4e1d0866728aea4ab3e64df1deeb3be-1 | 2024 | PA | 40290 | Tri-County Rural Elec Coop Inc (PA) | PJM | AC | 0.781 | 0.594 |  |  | 1.375 | 75 | 6 |  |  | 81 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.022 | 0.002 |  |  | 0.024 | 3 | 1 |  |  | 4 |  |  |  |  | 0.0 |  | 0.15 |  |  | 0.15 |  | 1 |  |  | 1 |  |  |  |  | 0.0 | 0.803 | 0.746 | 0.0 | 0 | 1.549 | 78 | 8 | 0 | 0 | 86 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
27b1ea1f18098abc6cfbdf8572aa70f7-1 | 2024 | FL | 13955 | City of Ocala | FMPP | DC | 6.29 | 1.915 |  |  | 8.205 | 747 | 71 |  |  | 818 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 6.29 | 1.915 | 0.0 | 0 | 8.205 | 747 | 71 | 0 | 0 | 818 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
19d8e4ef2b62a5428d7869f3a6efebda-1 | 2024 | MA | 11804 | Massachusetts Electric Co | ISNE | AC | 685.648 | 696.026 | 0.131 |  | 1381.805 | 104158 | 2592 | 8 |  | 106758 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 | 0.53 |  |  |  | 0.53 | 81 |  |  |  | 81 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.198 | 21.187 |  |  | 21.385 | 30 | 23 |  |  | 53 |  |  |  |  | 0.0 | 0.169 | 4.525 |  |  | 4.694 | 66 | 25 |  |  | 91 |  |  |  |  | 0.0 | 686.015 | 721.738 | 0.131 | 0 | 1407.884 | 104254 | 2640 | 8 | 0 | 106902 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
c9d7003eb51ffad60cd9bbea891afb2f-1 | 2024 | CO | 56146 | Black Hills Colorado Electric, LLC | PSCO | DC | 59.569 | 14.432 | 21.0 | 0 | 95.001 | 8956 | 260 | 3 | 0 | 9219 |  |  |  |  | 0.0 | 7.948 | 4.052 | 0.0 | 0 | 12.0 | 410 | 209 | 0 | 0 | 619 | 0.79 | 0.83 | 0.0 | 0 | 1.62 | 40 | 42 | 0 | 0 | 82 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.006 | 0.0 | 1.8 | 0 | 1.806 | 3 | 0 | 1 | 0 | 4 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 68.313 | 19.314 | 22.8 | 0 | 110.427 | 9409 | 511 | 4 | 0 | 9924 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
826e47d6c650073c37fbfc7c3859bdfc-1 | 2024 | NM | 6204 | City of Farmington - (NM) | WACM | AC | 2.433 | 0.131 | 0.0 | 0 | 2.564 | 468 | 16 | 0 | 0 | 484 | 151.857 | 3.208 | 0.0 | 0.0 | 155.065 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 2.433 | 0.131 | 0.0 | 0 | 2.564 | 468 | 16 | 0 | 0 | 484 | 151.857 | 3.208 | 0.0 | 0.0 | 155.065 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
300fb6761df9eaae4487fd643d62eee5-1 | 2024 | MN | 10596 | City of Lake Crystal - (MN) | MISO | AC | 0.053 | 0.12 |  |  | 0.173 | 5 | 3 |  |  | 8 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 | 0.009 | 0.04 |  |  | 0.049 | 1 | 1 |  |  | 2 | 0.031 | 0.1 |  |  | 0.131 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.053 | 0.12 | 0.0 | 0 | 0.173 | 5 | 3 | 0 | 0 | 8 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
4a6bd4691da64b65c95c1d4139a2cf45-1 | 2024 | IN | 24753 | Boone County Rural EMC | MISO | DC | 1.282 |  |  |  | 1.282 | 121 |  |  |  | 121 | 842.591 |  |  |  | 842.591 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 1.282 | 0.0 | 0.0 | 0 | 1.282 | 121 | 0 | 0 | 0 | 121 | 842.591 | 0.0 | 0.0 | 0.0 | 842.591 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
8bd8f86bd0fa61282013c04542cfa7e2-1 | 2024 | ME | 5609 | Eastern Maine Electric Coop | NBSO | AC | 0.185 | 0.128 |  |  | 0.313 | 26 | 4 |  |  | 30 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.048 |  |  |  | 0.048 | 8 |  |  |  | 8 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.233 | 0.128 | 0.0 | 0 | 0.361 | 34 | 4 | 0 | 0 | 38 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
8cb06ae767a5164a635efcfeebb86736-1 | 2024 | NM | 13318 | Navopache Electric Coop, Inc | TEPC | AC | 0.062 |  |  |  | 0.062 | 11 |  |  |  | 11 | 55.13 |  |  |  | 55.13 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.006 |  |  |  | 0.006 | 1 |  |  |  | 1 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.068 | 0.0 | 0.0 | 0 | 0.068 | 12 | 0 | 0 | 0 | 12 | 55.13 | 0.0 | 0.0 | 0.0 | 55.13 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
0a03a439caf4cfcee9e7b0718b878ceb-1 | 2024 | UT | 2010 | City of Bountiful | PACE | DC | 1.928 | 0.086 |  |  | 2.014 | 275 | 6 |  |  | 281 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 1.928 | 0.086 | 0.0 | 0 | 2.014 | 275 | 6 | 0 | 0 | 281 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
f3f4b721036c5c7acfa715b6937ddb6b-1 | 2024 | ND | 24949 | Cass County Elec Coop Inc | MISO | DC | 0.551 |  |  |  | 0.551 | 40 |  |  |  | 40 | 119.947 |  |  |  | 119.947 |  |  |  |  | 0.0 |  |  |  |  | 0 | 0.101 |  |  |  | 0.101 | 151 |  |  |  | 151 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.114 |  |  |  | 0.114 | 10 |  |  |  | 10 | 40.535 |  |  |  | 40.535 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.766 | 0.0 | 0.0 | 0 | 0.766 | 201 | 0 | 0 | 0 | 201 | 160.482 | 0.0 | 0.0 | 0.0 | 160.482 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
dc9d29301ef6c0e48c7aef9bc0b8b08c-1 | 2024 | MT | 20997 | Yellowstone Valley Elec Co-op | WAUW | AC | 3.307 |  |  |  | 3.307 | 424 |  |  |  | 424 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.016 |  |  |  | 0.016 | 3 |  |  |  | 3 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 3.323 | 0.0 | 0.0 | 0 | 3.323 | 427 | 0 | 0 | 0 | 427 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
0deb7f0792860831a917c38d56be7574-1 | 2024 | KS | 10005 | Evergy Kansas South, Inc | SWPP | AC | 21.524 | 5.086 | 0.175 |  | 26.785 | 2746 | 99 | 6 |  | 2851 | 1020.507 | 113.01 | 2.881 |  | 1136.398 |  |  |  |  | 0.0 |  |  |  |  | 0 | 0.336 | 0.198 |  |  | 0.534 | 200 | 8 |  |  | 208 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.032 | 0.002 |  |  | 0.034 | 9 | 1 |  |  | 10 | 0.763 |  |  |  | 0.763 | 0.014 |  |  |  | 0.014 | 2 |  |  |  | 2 |  |  |  |  | 0.0 | 21.906 | 5.286 | 0.175 | 0 | 27.367 | 2957 | 108 | 6 | 0 | 3071 | 1021.27 | 113.01 | 2.881 | 0.0 | 1137.161 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
ef81ef8ff332e59beffe124c15032655-1 | 2024 | WI | 5417 | Dunn County Electric Coop | MISO | AC | 1.415 |  |  |  | 1.415 | 143 |  |  |  | 143 | 234.804 |  |  |  | 234.804 |  |  |  |  | 0.0 |  |  |  |  | 0 | 0.1 |  |  |  | 0.1 | 99 |  |  |  | 99 | 0.029 |  |  |  | 0.029 | 3 |  |  |  | 3 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.015 |  |  |  | 0.015 | 3 |  |  |  | 3 |  |  |  |  | 0.0 | 1.429 |  |  |  | 1.429 | 146 |  |  |  | 146 | 223.522 |  |  |  | 223.522 | 2.959 | 0.0 | 0.0 | 0 | 2.959 | 391 | 0 | 0 | 0 | 391 | 458.326 | 0.0 | 0.0 | 0.0 | 458.326 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
51f00fbd00163dc15e6ebbc9546b8d98-1 | 2024 | OK | 5860 | Empire District Electric Co | SWPP | DC | 0.395 | 0.482 |  |  | 0.877 | 41 | 3 |  |  | 44 | 1.235 |  |  |  | 1.235 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.395 | 0.482 | 0.0 | 0 | 0.877 | 41 | 3 | 0 | 0 | 44 | 1.235 | 0.0 | 0.0 | 0.0 | 1.235 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
257279024e6131298fb95089754fcd47-1 | 2024 | IN | 1283 | Bartholomew County Rural E M C | MISO | AC | 0.561 |  |  |  | 0.561 | 55 |  |  |  | 55 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.002 |  |  |  | 0.002 | 2 |  |  |  | 2 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 0.563 | 0.0 | 0.0 | 0 | 0.563 | 57 | 0 | 0 | 0 | 57 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
08f6d702bb7acb87d829687ba8ffd705-1 | 2024 | GA | 562 | Amicalola Electric Member Corp | SOCO | AC | 1.225 | 0.449 |  |  | 1.674 | 186 | 13 |  |  | 199 | 68.007 | 36.673 |  |  | 104.68 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 |  |  |  |  | 0.0 |  |  |  |  | 0 |  |  |  |  | 0.0 | 1.225 | 0.449 | 0.0 | 0 | 1.674 | 186 | 13 | 0 | 0 | 199 | 68.007 | 36.673 | 0.0 | 0.0 | 104.68 | 2026-08-05 21:39:24.621338 | 69b52944-1515-4ab2-a9fb-445f886ba197 | Net_Metering_2024.xlsx
