source,target,tier,key,matched,match_rate
PORTAL_SOC_UTAH_OPEN_DATA_P_ACB06F036D,PORTAL_SOC_UTAH_OPEN_DATA_P_C3B6301825,STEEL,PATENT,1269,100.0
PORTAL_ARC_HARRIS_COUNTY_OP_86AE12CFC0,PORTAL_ARC_HARRIS_COUNTY_OP_FA9969D82E,STEEL,NPI,1128,100.0
PORTAL_ARC_HARRIS_COUNTY_OP_58FAB3B4F7,PORTAL_ARC_HARRIS_COUNTY_OP_89477F0032,STRONG,NCES,1021,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_2F94947455,PORTAL_SOC_UTAH_OPEN_DATA_P_5822AAEE01,STEEL,PATENT,519,100.0
PORTAL_ARC_VERMONT_OPEN_GEO_9E55D67E2C,PORTAL_ARC_VERMONT_OPEN_GEO_DE261D6F8C,STRONG,NCES,286,100.0
PORTAL_ARC_TUCSON_OPEN_DATA_563E6E04A6,PORTAL_ARC_TUCSON_OPEN_DATA_7B93FAAC46,STRONG,NAICS,173,100.0
PORTAL_ARC_ATLANTA_DATAATLA_5ADD5EAF6A,PORTAL_ARC_ATLANTA_DATAATLA_610443017C,STRONG,NAICS,169,100.0
PORTAL_SOC_WASHINGTON_STATE_11CD1995B7,PORTAL_SOC_WASHINGTON_STATE_48EEEF5DFC,STRONG,NAICS,163,100.0
PORTAL_ARC_HARRIS_COUNTY_OP_A2C8055EFB,PORTAL_ARC_HARRIS_COUNTY_OP_B86519B42D,STRONG,NAICS,152,100.0
PORTAL_ARC_HARRIS_COUNTY_OP_510B4A2AB2,PORTAL_ARC_HARRIS_COUNTY_OP_D53D8CC5D8,STRONG,NAICS,151,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_376293FCF7,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_623DBEE2EF,PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_6679F2DEDB,PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_BF857F3B65,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,118,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_B84814B0C6,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_2FDF78BD22,PORTAL_SOC_UTAH_OPEN_DATA_P_49602BAEC5,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_275CD55E37,PORTAL_SOC_UTAH_OPEN_DATA_P_8196274D0D,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_AFAD2153EA,PORTAL_SOC_UTAH_OPEN_DATA_P_CAEBCFEEAF,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_08BA00868C,PORTAL_SOC_UTAH_OPEN_DATA_P_6223211050,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_50B9839DCD,PORTAL_SOC_UTAH_OPEN_DATA_P_B55A5210A0,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_4DA2A1E62F,PORTAL_SOC_UTAH_OPEN_DATA_P_A8921E729F,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_B84814B0C6,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_50B9839DCD,PORTAL_SOC_UTAH_OPEN_DATA_P_FB657AA744,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_21E87270E6,PORTAL_SOC_UTAH_OPEN_DATA_P_36BE408253,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_0028F23236,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_6223211050,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_2FDF78BD22,PORTAL_SOC_UTAH_OPEN_DATA_P_617EBA9CD6,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_27F4752A1B,PORTAL_SOC_UTAH_OPEN_DATA_P_5E52F5D62F,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_2FDF78BD22,PORTAL_SOC_UTAH_OPEN_DATA_P_55B6E45F3F,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_8196274D0D,PORTAL_SOC_UTAH_OPEN_DATA_P_9875D7F6E3,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_2FDF78BD22,PORTAL_SOC_UTAH_OPEN_DATA_P_CAEBCFEEAF,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_2FDF78BD22,PORTAL_SOC_UTAH_OPEN_DATA_P_36BE408253,STRONG,NAICS,117,100.0
PORTAL_SOC_UTAH_OPEN_DATA_P_CAEBCFEEAF,PORTAL_SOC_UTAH_OPEN_DATA_P_EEFC28CE6F,STRONG,NAICS,117,100.0
