id,label,domain,rows,degree,tier,x,y
PORTAL_ARC_LA_COUNTY_OPEN_D_6F0FCB8A75,La County Open D 6F0Fcb8A75,other,411,89,CORROBORATED,-0.011282317280058619,-0.06163250915663517
PORTAL_ARC_LA_COUNTY_OPEN_D_73B029DCD6,La County Open D 73B029Dcd6,other,1801,74,CORROBORATED,-0.0155128023270352,-0.07280235783341735
PORTAL_ARC_LA_COUNTY_OPEN_D_7528D085CE,La County Open D 7528D085Ce,other,329,75,CORROBORATED,-0.0016693652567166548,-0.03864727618821414
PORTAL_ARC_LA_COUNTY_OPEN_D_75836D970C,La County Open D 75836D970C,other,2000,149,STRONG,-0.06424137336687329,0.06312099738467744
PORTAL_ARC_LA_COUNTY_OPEN_D_83F0BA30FB,La County Open D 83F0Ba30Fb,other,5,1,STEEL,0.42779819004679404,0.09032264799366327
PORTAL_ARC_LA_COUNTY_OPEN_D_86C98732BB,La County Open D 86C98732Bb,other,146,81,STRONG,0.0082140554286241,-0.053678424676677765
PORTAL_ARC_LA_COUNTY_OPEN_D_90F6889981,La County Open D 90F6889981,other,212,58,CORROBORATED,0.025403285554821072,-0.046767670929770605
PORTAL_ARC_LA_COUNTY_OPEN_D_92CD102DA7,La County Open D 92Cd102Da7,other,777,21,CORROBORATED,0.07333785099176669,-0.06882601537083628
PORTAL_ARC_LA_COUNTY_OPEN_D_92EFBD96E7,La County Open D 92Efbd96E7,other,126,68,CORROBORATED,0.014787062303933979,-0.04219518283584417
PORTAL_ARC_LA_COUNTY_OPEN_D_A77E98386F,La County Open D A77E98386F,other,2000,104,STRONG,-0.0014123447033771138,-0.06711257039048876
PORTAL_ARC_LA_COUNTY_OPEN_D_AD0B3DB8CD,La County Open D Ad0B3Db8Cd,other,22,58,CORROBORATED,0.0346710417384372,-0.05807329003519318
PORTAL_ARC_LA_COUNTY_OPEN_D_D75E8EA051,La County Open D D75E8Ea051,other,385,132,STRONG,-0.06711554703878572,0.07022938072466833
PORTAL_ARC_LA_COUNTY_OPEN_D_E034245E05,La County Open D E034245E05,other,8,1,STEEL,0.41993371782547073,0.12510878151205612
PORTAL_ARC_LA_COUNTY_OPEN_D_E549C7C921,La County Open D E549C7C921,other,76,39,CORROBORATED,0.010493718222467429,-0.010173086886752563
PORTAL_ARC_LA_COUNTY_OPEN_D_E59BD7CF06,La County Open D E59Bd7Cf06,other,659,88,CORROBORATED,0.0079681472681352,-0.058979079735227265
PORTAL_ARC_LA_COUNTY_OPEN_D_E68DDAB268,La County Open D E68Ddab268,other,167,68,CORROBORATED,0.011486266243614868,-0.07197602394947852
PORTAL_ARC_LA_COUNTY_OPEN_D_E6A4C1D69B,La County Open D E6A4C1D69B,other,2000,140,STRONG,-0.048384752943132575,-0.029910064078463493
PORTAL_ARC_LA_COUNTY_OPEN_D_E85041E063,La County Open D E85041E063,other,1818,93,CORROBORATED,-0.004274325500262087,-0.07068663882863635
PORTAL_ARC_LA_COUNTY_OPEN_D_F6444997FA,La County Open D F6444997Fa,other,111,63,CORROBORATED,0.007355470733225521,-0.038059703374805194
PORTAL_ARC_LOUISVILLE_OPEN_0574425F4F,Louisville Open 0574425F4F,other,17,67,STRONG,-0.3155854662185913,0.06429591438767078
PORTAL_ARC_LOUISVILLE_OPEN_4654B3D9BA,Louisville Open 4654B3D9Ba,other,2000,8,PROBABILISTIC,0.12093955450894577,0.13612083928130897
PORTAL_ARC_LOUISVILLE_OPEN_733584A9A0,Louisville Open 733584A9A0,other,11,0,,,
PORTAL_ARC_LOUISVILLE_OPEN_B5DAB97E2B,Louisville Open B5Dab97E2B,other,2000,48,STRONG,-0.05974812493509145,0.029200903916063375
PORTAL_ARC_LOUISVILLE_OPEN_E92145C6D2,Louisville Open E92145C6D2,other,18,67,STRONG,-0.31904420867553007,0.05910957846365237
PORTAL_ARC_LOUISVILLE_OPEN_F2B7CA4B76,Louisville Open F2B7Ca4B76,other,2000,0,,,
PORTAL_ARC_MARICOPA_COUNTY_55B91E4BD1,Maricopa County 55B91E4Bd1,other,821,2,STRONG,-0.17860207719201698,-0.34666337362391725
PORTAL_ARC_MARICOPA_COUNTY_91150B6A88,Maricopa County 91150B6A88,other,195,2,STRONG,-0.15210256604558334,-0.37203972504058774
PORTAL_ARC_MEMPHIS_OPEN_DAT_3057D84002,Memphis Open Dat 3057D84002,other,1537,0,,,
PORTAL_ARC_MEMPHIS_OPEN_DAT_47C4A90FEA,Memphis Open Dat 47C4A90Fea,other,196,0,,,
PORTAL_ARC_MEMPHIS_OPEN_DAT_9F6F4B2736,Memphis Open Dat 9F6F4B2736,other,2000,3,PROBABILISTIC,-0.37724490353034096,-0.35619468161448586
PORTAL_ARC_MEMPHIS_OPEN_DAT_C9E8070496,Memphis Open Dat C9E8070496,other,1049,0,,,
PORTAL_ARC_MEMPHIS_OPEN_DAT_D0AE25BC24,Memphis Open Dat D0Ae25Bc24,other,1848,0,,,
PORTAL_ARC_NEW_HAMPSHIRE_GE_6731F28D87,New Hampshire Ge 6731F28D87,other,2000,0,,,
PORTAL_ARC_NEW_MEXICO_OPEN_1B6C7F7FBD,New Mexico Open 1B6C7F7Fbd,other,32,8,GEO,-0.029966398859456813,-0.20146880891533414
PORTAL_ARC_NEW_MEXICO_OPEN_3382D9F21E,New Mexico Open 3382D9F21E,other,2000,9,STRONG,-0.13414334744008455,0.2899573975241408
PORTAL_ARC_NEW_MEXICO_OPEN_6E34862F8D,New Mexico Open 6E34862F8D,other,2000,9,STRONG,-0.11248633863646922,0.2946228848852672
PORTAL_ARC_NEW_MEXICO_OPEN_7DE8F482F1,New Mexico Open 7De8F482F1,other,1062,4,GEO,-0.03223176963380756,-0.28069231769566383
PORTAL_ARC_NEW_MEXICO_OPEN_FC7AADE1B3,New Mexico Open Fc7Aade1B3,other,2000,4,STRONG,-0.0009247827802255108,0.40766807095155166
PORTAL_ARC_OPEN_BALTIMORE_6C2257F1C4,Open Baltimore 6C2257F1C4,other,21,19,STEEL,0.06120020402403546,-0.03629801561502395
PORTAL_ARC_OPEN_BALTIMORE_751D91C991,Open Baltimore 751D91C991,other,62,36,CORROBORATED,0.018207893821456836,0.0017975836631951726
PORTAL_ARC_OPEN_DATA_DC_008BA480F6,Open Data Dc 008Ba480F6,other,1915,3,PROBABILISTIC,0.2844654834659936,0.1018692684515139
PORTAL_ARC_OPEN_DATA_DC_01F2D9886C,Open Data Dc 01F2D9886C,other,437,3,PROBABILISTIC,0.28076838044350777,0.1247484688363449
PORTAL_ARC_OPEN_DATA_DC_32AD83D2EC,Open Data Dc 32Ad83D2Ec,other,2000,11,PROBABILISTIC,0.1475968037062416,0.046393672261351195
PORTAL_ARC_OPEN_DATA_DC_43DCBD8BE3,Open Data Dc 43Dcbd8Be3,other,2000,25,CORROBORATED,0.09162301101269789,0.03751730734130957
PORTAL_ARC_OPEN_DATA_DC_454981B380,Open Data Dc 454981B380,other,2,0,,,
PORTAL_ARC_OPEN_DATA_DC_56C4F04CF0,Open Data Dc 56C4F04Cf0,other,9,0,,,
PORTAL_ARC_OPEN_DATA_DC_582A28D212,Open Data Dc 582A28D212,other,46,72,STRONG,-0.050416356358251785,0.07739829073778125
PORTAL_ARC_OPEN_DATA_DC_59913164D2,Open Data Dc 59913164D2,other,2000,1,STEEL,-6.229395257999869,5.407617404006789
PORTAL_ARC_OPEN_DATA_DC_5B867C795C,Open Data Dc 5B867C795C,other,133,0,,,
PORTAL_ARC_OPEN_DATA_DC_5CB81ACBDD,Open Data Dc 5Cb81Acbdd,other,8,44,STRONG,-0.022733472982273583,0.0813979451983705
PORTAL_ARC_OPEN_DATA_DC_74D9616143,Open Data Dc 74D9616143,other,2000,1,STEEL,-6.303219150071033,5.471826310016585
PORTAL_ARC_OPEN_DATA_DC_8C6EF16235,Open Data Dc 8C6Ef16235,other,204,0,,,
PORTAL_ARC_OPEN_DATA_DC_98319AB13D,Open Data Dc 98319Ab13D,other,2,0,,,
PORTAL_ARC_OPEN_DATA_DC_9A20CE1FC5,Open Data Dc 9A20Ce1Fc5,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_DC_ADF4F0E413,Open Data Dc Adf4F0E413,other,2000,61,CORROBORATED,0.03268100673785482,0.06775705848304787
PORTAL_ARC_OPEN_DATA_DC_B1DAECCB1B,Open Data Dc B1Daeccb1B,other,83,24,STRONG,0.056899951590446946,0.04829926010192726
PORTAL_ARC_OPEN_DATA_DC_D359158BC8,Open Data Dc D359158Bc8,other,733,31,STRONG,0.050318285067980036,-0.019962984554278456
PORTAL_ARC_OPEN_DATA_DC_D74755206A,Open Data Dc D74755206A,other,1058,15,STRONG,0.07182823049438605,0.20287435311516544
PORTAL_ARC_OPEN_DATA_DC_D8E55D5B7F,Open Data Dc D8E55D5B7F,other,133,0,,,
PORTAL_ARC_OPEN_DATA_DC_E1DD5D3551,Open Data Dc E1Dd5D3551,other,11,16,GEO,0.08269226766585064,0.002364089306968428
PORTAL_ARC_OPEN_DATA_DC_E28C8C471A,Open Data Dc E28C8C471A,other,83,24,STRONG,0.054849741325841084,0.033982365852025215
PORTAL_ARC_OPEN_DATA_DC_F37F5DDC3D,Open Data Dc F37F5Ddc3D,other,40,64,STRONG,-0.053794381657134516,0.07030814797435422
PORTAL_ARC_OPEN_DATA_HARTFO_8A24EA33E4,Open Data Hartfo 8A24Ea33E4,other,2000,56,STRONG,-0.03618862326017913,-0.051974389201132995
PORTAL_ARC_OPEN_DATA_MINNEA_0426858DFE,Open Data Minnea 0426858Dfe,other,110,12,GEO,0.0005280202346502755,-0.11172884611715507
PORTAL_ARC_OPEN_DATA_MINNEA_09E3680FD2,Open Data Minnea 09E3680Fd2,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_MINNEA_1AD7E106E4,Open Data Minnea 1Ad7E106E4,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_MINNEA_4C5820FD0A,Open Data Minnea 4C5820Fd0A,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_MINNEA_5381AC03F1,Open Data Minnea 5381Ac03F1,other,2000,66,STRONG,-0.018982820483787854,0.02951211489561853
PORTAL_ARC_OPEN_DATA_MINNEA_5605A903BD,Open Data Minnea 5605A903Bd,other,39,12,GEO,-0.016761586363540942,-0.12527612763284318
PORTAL_ARC_OPEN_DATA_MINNEA_5AC94C44DA,Open Data Minnea 5Ac94C44Da,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_MINNEA_6CDCE692AA,Open Data Minnea 6Cdce692Aa,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_MINNEA_7C8C54BD8C,Open Data Minnea 7C8C54Bd8C,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_MINNEA_7EFDCA0423,Open Data Minnea 7Efdca0423,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_MINNEA_BD6A1CACBB,Open Data Minnea Bd6A1Cacbb,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_MINNEA_BE5550EBF6,Open Data Minnea Be5550Ebf6,other,2000,0,,,
PORTAL_ARC_OPEN_DATA_MINNEA_D808F6BF62,Open Data Minnea D808F6Bf62,other,25,12,GEO,-0.10984416242808469,-0.10646055801245796
PORTAL_ARC_OPEN_DATA_MINNEA_F87FF14B56,Open Data Minnea F87Ff14B56,other,1340,107,STRONG,-0.08530946422196195,0.0836639310777116
PORTAL_ARC_OPEN_DATA_RALEIG_5E5B26DC88,Open Data Raleig 5E5B26Dc88,other,375,8,PROBABILISTIC,0.07505117840104007,0.18871492996014994
PORTAL_ARC_OPEN_DATA_RALEIG_67EFBAC9DD,Open Data Raleig 67Efbac9Dd,other,88,57,STRONG,-0.07664834437383075,0.08089387873670606
PORTAL_ARC_OPEN_DATA_RALEIG_8EE851C810,Open Data Raleig 8Ee851C810,other,2000,49,STRONG,0.02645775206950541,0.027687441874588176
PORTAL_ARC_OPEN_DATA_RALEIG_BBF9ABCA0D,Open Data Raleig Bbf9Abca0D,other,1877,31,STRONG,0.01645019393162916,0.02244291298037891
PORTAL_ARC_OPEN_DATA_RALEIG_DF19DCBB03,Open Data Raleig Df19Dcbb03,other,2000,49,STRONG,0.033882489715883805,0.02428721100842699
PORTAL_ARC_OPEN_DATA_RALEIG_E6D57DA26D,Open Data Raleig E6D57Da26D,other,334,4,STRONG,0.19380170232951355,0.26132977528422563
PORTAL_ARC_OPEN_DATA_RALEIG_EFBB617010,Open Data Raleig Efbb617010,other,2000,53,STRONG,0.009119736386026416,0.039573339358265416
PORTAL_ARC_OPEN_DATA_RALEIG_F18F09F22F,Open Data Raleig F18F09F22F,other,2,0,,,
PORTAL_ARC_ORANGE_COUNTY_OP_05390F8D55,Orange County Op 05390F8D55,other,184,18,STRONG,-0.22864615218126705,0.43345725215220854
PORTAL_ARC_ORANGE_COUNTY_OP_0DEA033879,Orange County Op 0Dea033879,other,54,18,STRONG,-0.15917933599655745,0.3360188995690283
PORTAL_ARC_ORANGE_COUNTY_OP_1A50E60D53,Orange County Op 1A50E60D53,other,13,4,PROBABILISTIC,-0.25867969908010047,0.6000034030930671
PORTAL_ARC_ORANGE_COUNTY_OP_27452024DB,Orange County Op 27452024Db,other,59,4,PROBABILISTIC,-0.28554345770065964,0.3458892084202936
PORTAL_ARC_ORANGE_COUNTY_OP_2F4310B675,Orange County Op 2F4310B675,other,31,13,CORROBORATED,-0.2109902588280249,0.02668735580553809
PORTAL_ARC_ORANGE_COUNTY_OP_3A2A7267D1,Orange County Op 3A2A7267D1,other,33,7,CORROBORATED,-0.23743970731073968,0.5424737611162573
PORTAL_ARC_ORANGE_COUNTY_OP_41E4E2185F,Orange County Op 41E4E2185F,other,66,24,STRONG,-0.17756747986407434,0.1564562048444984
PORTAL_ARC_ORANGE_COUNTY_OP_43A1FE3FBE,Orange County Op 43A1Fe3Fbe,other,161,31,STRONG,-0.17298736234922324,0.13164896559525852
PORTAL_ARC_ORANGE_COUNTY_OP_572F3C6271,Orange County Op 572F3C6271,other,10,4,PROBABILISTIC,-0.2935376356292466,0.38737122655654144
PORTAL_ARC_ORANGE_COUNTY_OP_5E4098F260,Orange County Op 5E4098F260,other,63,1,PROBABILISTIC,-0.31520218012589635,0.6857593608816649
PORTAL_ARC_ORANGE_COUNTY_OP_62E4574F5E,Orange County Op 62E4574F5E,other,9,9,CORROBORATED,-0.12993462787028365,0.2894665557796474
PORTAL_ARC_ORANGE_COUNTY_OP_644FB9535B,Orange County Op 644Fb9535B,other,9,4,PROBABILISTIC,-0.1773292160410288,0.488034419881997
PORTAL_ARC_ORANGE_COUNTY_OP_6BAA47A46B,Orange County Op 6Baa47A46B,other,33,4,PROBABILISTIC,-0.2308533019155528,0.5879777668447795
PORTAL_ARC_ORANGE_COUNTY_OP_75EFFF54D5,Orange County Op 75Efff54D5,other,59,8,CORROBORATED,-0.25575620736721266,0.28333680109937553
PORTAL_ARC_ORANGE_COUNTY_OP_8C9550F9C6,Orange County Op 8C9550F9C6,other,13,7,CORROBORATED,-0.2632467294901314,0.5482520774110444
PORTAL_ARC_ORANGE_COUNTY_OP_A69A248695,Orange County Op A69A248695,other,10,4,PROBABILISTIC,-0.31579431643858596,0.3764525867539578
PORTAL_ARC_ORANGE_COUNTY_OP_BFABCC10A2,Orange County Op Bfabcc10A2,other,72,8,CORROBORATED,-0.17378310147552417,0.2703136335403272
PORTAL_ARC_ORANGE_COUNTY_OP_DD64A3F2B8,Orange County Op Dd64A3F2B8,other,31,13,CORROBORATED,-0.20750434291808606,0.039912818759044386
PORTAL_ARC_ORANGE_COUNTY_OP_EA54EC8366,Orange County Op Ea54Ec8366,other,72,8,CORROBORATED,-0.15748871156560867,0.2772563283156684
PORTAL_ARC_TN_DATA_TENNESSE_32A03713CF,Tn Data Tennesse 32A03713Cf,other,2000,9,STRONG,-0.2062281319091438,-0.188902880649898
PORTAL_ARC_TN_DATA_TENNESSE_6321C469FE,Tn Data Tennesse 6321C469Fe,other,2000,10,STRONG,-0.2298611713530308,-0.2290178910901708
PORTAL_ARC_TN_DATA_TENNESSE_655F6BCC6D,Tn Data Tennesse 655F6Bcc6D,other,500,47,STRONG,-0.02199989427725504,-0.11526734253939272
PORTAL_ARC_TN_DATA_TENNESSE_A88FF7D84F,Tn Data Tennesse A88Ff7D84F,other,2000,10,STRONG,-0.24191537803246063,-0.2205080312110661
PORTAL_ARC_TN_DATA_TENNESSE_B3E1127384,Tn Data Tennesse B3E1127384,other,2000,17,STRONG,-0.23033385796919548,-0.15044145290254862
PORTAL_ARC_TUCSON_OPEN_DATA_057C5355E3,Tucson Open Data 057C5355E3,other,2000,83,GEO,0.24897145816041955,-0.2822252420228697
PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,Tucson Open Data 0697237A35,other,1958,112,STRONG,0.24341209178504603,-0.24076135807797766
PORTAL_ARC_TUCSON_OPEN_DATA_080C2334EE,Tucson Open Data 080C2334Ee,other,17,39,STRONG,0.10763865386371987,-0.20140245348612099
PORTAL_ARC_TUCSON_OPEN_DATA_0F83B7C628,Tucson Open Data 0F83B7C628,other,142,77,STRONG,0.2606858129300193,-0.29796864776651216
PORTAL_ARC_TUCSON_OPEN_DATA_1073539FE2,Tucson Open Data 1073539Fe2,other,41,81,STRONG,0.15182380027368228,-0.23245744636164362
PORTAL_ARC_TUCSON_OPEN_DATA_11050C025B,Tucson Open Data 11050C025B,other,8,16,STRONG,0.2770830907557092,-0.36330732623771295
PORTAL_ARC_TUCSON_OPEN_DATA_14C7AA5CCF,Tucson Open Data 14C7Aa5Ccf,other,19,45,CORROBORATED,0.05882652163308047,-0.15007630160565727
PORTAL_ARC_TUCSON_OPEN_DATA_172A59FDF6,Tucson Open Data 172A59Fdf6,other,4,2,STRONG,0.023373809135952966,-0.44246999674070764
PORTAL_ARC_TUCSON_OPEN_DATA_1E628CD572,Tucson Open Data 1E628Cd572,other,71,66,STRONG,0.014544077902664517,-0.1831733595443017
PORTAL_ARC_TUCSON_OPEN_DATA_289E71C579,Tucson Open Data 289E71C579,other,2000,11,GEO,0.31071178943317124,-0.36395389777222503
PORTAL_ARC_TUCSON_OPEN_DATA_28F95EBB76,Tucson Open Data 28F95Ebb76,other,23,64,STRONG,0.14031686967886758,-0.2272248989107936
PORTAL_ARC_TUCSON_OPEN_DATA_328AF9F277,Tucson Open Data 328Af9F277,other,6,12,STRONG,0.2142592546236888,-0.36554990945364385
PORTAL_ARC_TUCSON_OPEN_DATA_32A72D9D1D,Tucson Open Data 32A72D9D1D,other,5,6,STRONG,-0.06818047928601542,-0.29749065998473595
PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1,Tucson Open Data 3A7E0821D1,other,61,85,STRONG,0.15438590618850062,-0.2258063567913621
PORTAL_ARC_TUCSON_OPEN_DATA_3D7C82E432,Tucson Open Data 3D7C82E432,other,2000,151,STRONG,0.19032816912869477,-0.28362428071384327
PORTAL_ARC_TUCSON_OPEN_DATA_44F7648869,Tucson Open Data 44F7648869,other,2000,56,GEO,0.26283215240520075,-0.2609716005518041
PORTAL_ARC_TUCSON_OPEN_DATA_4B31591F91,Tucson Open Data 4B31591F91,other,2000,123,STRONG,0.2347423597091786,-0.28003862458483325
PORTAL_ARC_TUCSON_OPEN_DATA_4FB5EA68FC,Tucson Open Data 4Fb5Ea68Fc,other,2000,162,STRONG,0.1976949889335194,-0.2461340611516723
PORTAL_ARC_TUCSON_OPEN_DATA_55D5164315,Tucson Open Data 55D5164315,other,60,29,GEO,0.0750983188656581,-0.13089265139405892
PORTAL_ARC_TUCSON_OPEN_DATA_563E6E04A6,Tucson Open Data 563E6E04A6,other,339,84,STRONG,0.019303696410596507,-0.1267034817751971
PORTAL_ARC_TUCSON_OPEN_DATA_575B865A46,Tucson Open Data 575B865A46,other,53,83,STRONG,0.13407341264666744,-0.2070709049168058
PORTAL_ARC_TUCSON_OPEN_DATA_57DF097E01,Tucson Open Data 57Df097E01,other,74,89,STRONG,0.13862554901372837,-0.21700842513101729
PORTAL_ARC_TUCSON_OPEN_DATA_5B985CBFB5,Tucson Open Data 5B985Cbfb5,other,2000,158,STRONG,0.21485400632380572,-0.2619738292784321
PORTAL_ARC_TUCSON_OPEN_DATA_5D84AF2604,Tucson Open Data 5D84Af2604,other,190,102,STRONG,0.2592427230609117,-0.27342172851957397
PORTAL_ARC_TUCSON_OPEN_DATA_63C0193FF1,Tucson Open Data 63C0193Ff1,other,18,27,STRONG,0.11139931087944921,-0.22311958246488486
PORTAL_ARC_TUCSON_OPEN_DATA_65984ADFBA,Tucson Open Data 65984Adfba,other,2000,77,STRONG,0.23017628046583127,-0.3123091400980882
PORTAL_ARC_TUCSON_OPEN_DATA_65A6CDEF8F,Tucson Open Data 65A6Cdef8F,other,76,67,STRONG,0.024137870182313524,-0.15968668881427792
PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,Tucson Open Data 664D252729,other,2000,125,STRONG,0.1939292741097147,-0.2308774091358587
PORTAL_ARC_TUCSON_OPEN_DATA_6720A5FF25,Tucson Open Data 6720A5Ff25,other,5,5,STRONG,-0.0877916566282502,-0.25338137828843504
PORTAL_ARC_TUCSON_OPEN_DATA_688A84DDBF,Tucson Open Data 688A84Ddbf,other,2000,18,STRONG,0.29895191375413016,-0.3464733128532339
PORTAL_ARC_TUCSON_OPEN_DATA_69487E016F,Tucson Open Data 69487E016F,other,1031,120,STRONG,0.24699822917129127,-0.27389600834174505
PORTAL_ARC_TUCSON_OPEN_DATA_6A79648A77,Tucson Open Data 6A79648A77,other,2000,115,STRONG,0.2310938998006725,-0.2367013081338269
PORTAL_ARC_TUCSON_OPEN_DATA_6E966EDC1B,Tucson Open Data 6E966Edc1B,other,176,113,STRONG,0.2267532307902766,-0.29865601576609113
PORTAL_ARC_TUCSON_OPEN_DATA_7044E0923D,Tucson Open Data 7044E0923D,other,13,31,STRONG,0.11376273144182765,-0.2341735290410682
PORTAL_ARC_TUCSON_OPEN_DATA_70CEDCB206,Tucson Open Data 70Cedcb206,other,2000,155,STRONG,0.19622663888709324,-0.26720686574113145
PORTAL_ARC_TUCSON_OPEN_DATA_726A6C58E2,Tucson Open Data 726A6C58E2,other,2000,157,STRONG,0.20080397490811278,-0.22125650798619775
PORTAL_ARC_TUCSON_OPEN_DATA_7468CF46DB,Tucson Open Data 7468Cf46Db,other,6,8,STRONG,0.2574876574474054,-0.3992534776255275
PORTAL_ARC_TUCSON_OPEN_DATA_7672DB717A,Tucson Open Data 7672Db717A,other,2000,119,STRONG,0.2527305523994317,-0.25303026859704786
PORTAL_ARC_TUCSON_OPEN_DATA_78A99CB261,Tucson Open Data 78A99Cb261,other,2000,77,STRONG,0.23782563025906595,-0.30313021759682396
PORTAL_ARC_TUCSON_OPEN_DATA_78DF4DC45F,Tucson Open Data 78Df4Dc45F,other,1024,98,STRONG,-0.0021266309820738806,-0.1313752629333332
PORTAL_ARC_TUCSON_OPEN_DATA_7B6232F22D,Tucson Open Data 7B6232F22D,other,2000,120,STRONG,0.20802883580480044,-0.2392678627255477
PORTAL_ARC_TUCSON_OPEN_DATA_7B93FAAC46,Tucson Open Data 7B93Faac46,other,354,84,STRONG,0.014577852090732202,-0.12780415917925278
PORTAL_ARC_TUCSON_OPEN_DATA_7E21327FCB,Tucson Open Data 7E21327Fcb,other,294,107,STRONG,0.24113401896049216,-0.2858171280920603
PORTAL_ARC_TUCSON_OPEN_DATA_7F7E374C68,Tucson Open Data 7F7E374C68,other,1844,140,STRONG,0.215130553455117,-0.23753592491712774
PORTAL_ARC_TUCSON_OPEN_DATA_80B28FB6D7,Tucson Open Data 80B28Fb6D7,other,21,8,STRONG,0.21816314671592743,-0.38178051718696776
PORTAL_ARC_TUCSON_OPEN_DATA_81514E21D3,Tucson Open Data 81514E21D3,other,2000,116,STRONG,0.21462921039010122,-0.24357554128563744
PORTAL_ARC_TUCSON_OPEN_DATA_81EB8BA37C,Tucson Open Data 81Eb8Ba37C,other,2000,62,STRONG,0.2184654926923964,-0.30610875173085156
PORTAL_ARC_TUCSON_OPEN_DATA_821C8A43B1,Tucson Open Data 821C8A43B1,other,2000,71,STRONG,0.2022769712251752,-0.29965708966259824
PORTAL_ARC_TUCSON_OPEN_DATA_82607FBFC9,Tucson Open Data 82607Fbfc9,other,2000,72,STRONG,0.2481060338695824,-0.3027528134991366
PORTAL_ARC_TUCSON_OPEN_DATA_86A898EF77,Tucson Open Data 86A898Ef77,other,1532,155,STRONG,0.19444522638602063,-0.2515819783709038
PORTAL_ARC_TUCSON_OPEN_DATA_8896D12631,Tucson Open Data 8896D12631,other,2000,11,GEO,0.30129252037099347,-0.37590293687513726
PORTAL_ARC_TUCSON_OPEN_DATA_89DF24D316,Tucson Open Data 89Df24D316,other,2000,119,STRONG,0.24770027201796202,-0.24831593601125804
PORTAL_ARC_TUCSON_OPEN_DATA_8AAD75BF85,Tucson Open Data 8Aad75Bf85,other,119,101,STRONG,0.14071371317827178,-0.20294446657924933
PORTAL_ARC_TUCSON_OPEN_DATA_8AB8EAF3DF,Tucson Open Data 8Ab8Eaf3Df,other,2000,76,STRONG,0.24197183559304758,-0.2939259395598959
PORTAL_ARC_TUCSON_OPEN_DATA_8E55E53D8D,Tucson Open Data 8E55E53D8D,other,2000,54,GEO,0.2145882819657308,-0.20259145098686582
PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,Tucson Open Data 90C091B01B,other,2000,158,STRONG,0.14875670940074176,-0.20832299785120056
PORTAL_ARC_TUCSON_OPEN_DATA_90CC86DC8C,Tucson Open Data 90Cc86Dc8C,other,2000,149,STRONG,0.22143424738157824,-0.23898874669712677
PORTAL_ARC_TUCSON_OPEN_DATA_944B32BC37,Tucson Open Data 944B32Bc37,other,502,72,STRONG,0.0453891511905843,-0.14576784442988175
PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,Tucson Open Data 95246841Cb,other,189,114,STRONG,0.2603207120828954,-0.2835552129287507
PORTAL_ARC_TUCSON_OPEN_DATA_97B5E23500,Tucson Open Data 97B5E23500,other,2000,142,STRONG,0.24189042699175642,-0.25786230438405044
PORTAL_ARC_TUCSON_OPEN_DATA_9B42294E74,Tucson Open Data 9B42294E74,other,38,2,STRONG,0.40072091321131187,-0.44943816534789277
PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,Tucson Open Data 9E24E86B9A,other,2,0,,,
PORTAL_ARC_TUCSON_OPEN_DATA_A0293B412C,Tucson Open Data A0293B412C,other,144,117,STRONG,0.226189444587497,-0.28759032945937457
PORTAL_ARC_TUCSON_OPEN_DATA_A2044BD114,Tucson Open Data A2044Bd114,other,1889,99,STRONG,-0.004472188131668345,-0.13805174111568908
PORTAL_ARC_TUCSON_OPEN_DATA_A40FB2876B,Tucson Open Data A40Fb2876B,other,2000,160,STRONG,0.21044007918800695,-0.27799804768790193
PORTAL_ARC_TUCSON_OPEN_DATA_A54A25CA53,Tucson Open Data A54A25Ca53,other,2000,151,STRONG,0.23670956253973086,-0.2698258281060549
PORTAL_ARC_TUCSON_OPEN_DATA_A937D836B3,Tucson Open Data A937D836B3,other,2000,100,STRONG,0.23645058567754001,-0.23318463685772706
PORTAL_ARC_TUCSON_OPEN_DATA_A94D7DFBCF,Tucson Open Data A94D7Dfbcf,other,2000,158,STRONG,0.22515758025754132,-0.24668384097916587
PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4,Tucson Open Data Ac3B9C03A4,other,2000,86,STRONG,0.015088080969737114,-0.12039668829858238
PORTAL_ARC_TUCSON_OPEN_DATA_AD408FDF6D,Tucson Open Data Ad408Fdf6D,other,2000,160,STRONG,0.23376850175270789,-0.24409200725959215
PORTAL_ARC_TUCSON_OPEN_DATA_B44EAD49D6,Tucson Open Data B44Ead49D6,other,66,82,STRONG,0.12531713914853998,-0.1872690588231524
